기준_년_코드,기준_분기_코드,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
24252,30,3831867925.0,101905,945,258,208,163,207,237,133,192,65,0,107,259,473,354,11,603,597,0,96,123,325,353,304,2655270174.0,1176597751.0,0,468266141.0,868330268.0,1100653081.0,1295114929.0,99503506,1288148698.0,2481572466.0,1279049,51456780,361754096.0,1196390010.0,1401109376.0,757731846.0,74219,27686,14762,14883,15591,15315,13668,13895,13791,0,10986,23374,29651,34368,3526,33402,66548,62,2522,13186,28508,31553,24121
88924,111,5747449872.0,255965,3234,1169,574,610,649,755,649,689,481,40,509,1257,1214,1188,205,2422,1986,18,299,586,1022,1012,1478,4294442004.0,1453007868.0,111946048,852332272.0,1711170914.0,1394269683.0,1333840467.0,343890488,3267924993.0,2410922799.0,29372244,417394149,703041704.0,838271793.0,1225564202.0,2465203696.0,180277,75688,35669,33534,34926,35267,40881,39396,36292,15805,38800,42278,44888,73225,40969,170543,84660,8113,50195,52197,52933,51802,39971
70735,87,7253246991.0,496886,2488,1015,486,498,470,458,581,610,402,49,336,709,911,1259,240,1934,1571,19,626,858,752,784,468,5513193884.0,1740053107.0,266528443,614788465.0,1363337549.0,1930753399.0,2280200658.0,797638477,3467505365.0,2654221110.0,34971774,859224996,1228428272.0,1966590672.0,1379246572.0,653264198.0,350754,146132,69730,66771,70068,67877,76308,81117,65015,33779,63247,62684,77287,164602,95287,318526,175190,8733,108666,121642,115409,91828,47439
88924,110,13240541764.0,781495,3457,949,740,626,729,567,794,681,267,35,521,1109,1461,1172,118,1964,2440,19,241,478,758,1089,1817,9480212628.0,3760329136.0,190135969,1585328137.0,3072112846.0,3912852942.0,3809536694.0,670575176,5922736648.0,7018085108.0,22373567,715097733,1643154083.0,2689058942.0,3326684544.0,4544452887.0,572025,209470,109659,108257,113978,111215,128916,130994,78476,27190,100237,154122,187187,233197,79562,414808,363061,3718,86644,143203,202152,162694,179456
64672,80,1203618491.0,61355,2366,836,463,452,461,408,588,584,255,0,221,924,1157,821,78,1392,1812,60,90,137,497,942,1483,898364390.0,305254101.0,0,102158947.0,326095128.0,420912662.0,346533251.0,7918503,468027172.0,701952390.0,910621,20773069,53521032.0,204769490.0,380771604.0,509233748.0,45671,15684,9163,8622,9367,8745,9774,9273,6411,0,5012,15574,21581,18687,501,26284,33697,95,1641,3124,10300,19916,24907
101050,120,13616999979.0,738725,3867,1138,726,802,676,1032,637,845,297,74,387,1161,1406,1676,312,2408,2598,70,251,656,1561,1457,1013,10532636054.0,3084363925.0,83211730,904814667.0,2883579733.0,3812521687.0,5039204339.0,893667823,5491970680.0,7738341765.0,89022030,416291999,1220491811.0,4514447565.0,4734862511.0,2255196528.0,576573,162152,118434,118752,111387,113947,114053,110523,51629,8527,56677,134610,186916,278020,73975,329500,401657,18064,48485,84586,243363,233906,102761
24252,30,1409285370.0,160716,931,269,191,207,165,168,205,177,93,39,170,244,330,328,94,668,532,8,133,159,189,322,391,1108470286.0,300815084.0,69016253,220935440.0,261465721.0,338265159.0,356488359.0,163114438,820082444.0,584577302.0,13621011,205564377,236840206.0,239642716.0,329507395.0,379484041.0,121731,38985,24420,24742,22772,23468,26329,22594,16391,11617,25149,26022,31550,42178,24200,100527,59839,2867,37551,34289,30424,28782,26455
169764,210,74660097168.0,4121152,6390,2016,1148,1278,1335,1385,1252,1281,740,50,1072,2048,2821,2231,210,3925,4481,32,567,1056,1677,2305,2790,56108802686.0,18551294482.0,554627442,9554797069.0,17496160080.0,22159351107.0,21686818789.0,3208342681,31779860077.0,39351254461.0,208340110,4032191543,9001476660.0,16187746923.0,19607310435.0,22094048879.0,3132851,988301,650904,604872,613335,603332,660408,615833,372468,70150,541143,860046,1043528,1315524,290761,1870868,2210915,27618,407220,676132,953876,982318,1034597
24252,30,2593912929.0,251053,806,395,141,143,165,182,173,222,174,51,110,173,317,376,172,729,473,5,172,229,260,306,233,1706333012.0,887579917.0,86567586,240527612.0,361405458.0,548049047.0,947008601.0,410354625,1621013623.0,972899306.0,10433921,371585515,517613715.0,597372143.0,559092675.0,537814960.0,175804,75249,35075,33869,35242,33795,37823,38356,36893,12541,33801,26956,35256,92413,50086,165137,85916,2720,53028,60217,54415,42463,38210
30315,36,1283899394.0,123019,1092,408,142,104,405,351,94,355,53,9,89,280,670,355,97,633,868,4,49,405,281,326,432,995210277.0,288689117.0,17021744,144429541.0,209414499.0,366178008.0,329476372.0,217379230,636905462.0,474609624.0,7759311,109090179,244701957.0,402892039.0,207870710.0,139200892.0,85130,37889,15885,16251,16944,16877,19173,20658,17231,2066,20039,16102,18991,37851,27970,74506,48145,2410,18679,27583,41857,23050,9070
76798,95,13629652774.0,741004,3056,747,579,471,578,666,764,581,167,40,362,1019,1021,1089,275,2090,1714,11,242,633,761,1409,756,10325696915.0,3303955859.0,255803355,1379749778.0,2619081616.0,3814783078.0,4684475197.0,875759750,7145390998.0,5451168291.0,66838889,771470325,1749455077.0,2765983220.0,3883642064.0,3359169706.0,563579,177425,115711,115370,106949,107257,118292,105860,71565,34955,98363,138043,156306,218553,94784,427108,297595,18786,101130,115937,167888,197497,123460
46483,57,4698778701.0,588665,1923,379,294,364,337,402,539,216,165,51,274,490,786,511,197,1361,943,2,154,276,438,926,505,3319850377.0,1378928324.0,457157804,602788814.0,574083680.0,638866082.0,1350293862.0,1075588459,3418673839.0,1225097956.0,17505466,784304499,1296721336.0,1307546381.0,829862347.0,407831772.0,415199,173466,79992,80513,82735,82506,89453,89732,83734,58394,89119,73563,76447,160224,130918,424119,162707,4202,122734,169427,158254,94033,38180
92966,112,9315208103.0,671336,3642,960,754,625,753,671,853,594,364,49,385,933,1457,1594,193,2230,2376,26,418,499,1128,1140,1397,7374269093.0,1940939010.0,322259842,1487539838.0,1580051199.0,2306420888.0,2687863545.0,931072791,4886600418.0,2867331236.0,75216948,889624541,1340898448.0,2513261201.0,1562479753.0,1372450753.0,475476,195860,95548,91541,94741,92809,100837,102745,93115,47327,88475,86738,103318,225195,120283,412774,252527,18526,132978,168048,141466,121315,82975
48504,60,2083890563.0,327227,1949,455,409,262,383,520,378,267,187,26,307,531,641,733,164,1167,1234,129,341,451,593,472,419,1631922821.0,451967742.0,94012219,325152823.0,362973585.0,425987617.0,575919293.0,299845026,1192026395.0,831416637.0,99341103,264623038,447246200.0,560521346.0,392623652.0,259087702.0,247970,79257,46132,50083,52834,51731,47190,41842,37415,14671,62321,57611,60874,88243,43507,191736,131925,36146,50005,65221,87096,64475,20720
50525,64,11971993685.0,867945,1828,675,466,286,380,346,355,356,320,48,306,636,649,674,196,1352,1151,24,299,431,447,558,747,8856180493.0,3115813192.0,318828660,1339485040.0,2760280529.0,3555152384.0,2797897408.0,1200349664,6360915330.0,5336751920.0,133813126,1120608722,1843778115.0,2035046899.0,2086083045.0,4478337347.0,639710,228235,127272,124038,130792,123874,133734,131701,96534,50436,118729,134665,168966,229321,165828,509688,351140,51422,161178,188360,189436,135537,134897
141470,173,23459477328.0,1244817,5598,1406,1182,1006,970,1205,1248,1034,373,41,704,1556,2291,2176,251,3915,3093,9,270,1047,1183,2123,2379,18588348661.0,4871128667.0,437157521,2839068104.0,4535427753.0,6533370014.0,7462984439.0,1651469497,13734937870.0,8653468098.0,54837839,1372169994,2558259776.0,4712152862.0,7150899015.0,6540086479.0,934448,310369,195454,180579,180241,185324,192850,167020,143349,55482,178732,210217,260087,379907,160392,781368,456743,12210,171918,220910,293972,281335,257764
24252,30,3331783898.0,168507,799,403,148,150,156,170,179,232,171,59,35,165,266,464,210,484,720,29,617,219,110,189,44,2169631312.0,1162152586.0,49660385,47373669.0,505183578.0,867415468.0,1432668730.0,429482068,1419665772.0,1912118126.0,125289781,1660635660,542749144.0,308150501.0,581334985.0,113623827.0,110928,57579,21371,20632,21556,22288,25081,31867,25712,6605,7155,26082,39777,64865,24023,64877,103630,5583,93073,30371,14286,19803,5391
16168,20,528532855.0,75721,673,129,147,70,219,126,112,63,66,54,74,122,287,158,106,417,385,26,303,128,90,109,145,372586897.0,155945958.0,69462766,53053475.0,52583416.0,70528181.0,148705633.0,134199384,319245376.0,209287479.0,11569885,230998987,95194061.0,86022655.0,71882907.0,32864360.0,53206,22515,10779,9776,11200,10180,11271,11109,11406,9104,8120,9713,10222,19833,18729,46119,29602,2718,36623,12950,11777,8992,2661
169764,210,163673707286.0,8300975,6391,2017,1083,1142,1209,1330,1638,1456,569,111,540,1993,2604,2709,463,4339,4065,124,2119,1608,1683,1596,1296,136977224276.0,26696483010.0,3357875909,22035891094.0,41310320746.0,51109263238.0,35720516657.0,10139839642,82158322115.0,78437189769.0,1351789506,32710719311,26880747562.0,35171732170.0,28276991056.0,36203532300.0,6257490,2043485,1235026,1218979,1238302,1235728,1329455,1193749,849736,377601,1328946,1589857,1775550,2180567,1048454,4017070,4229297,188089,3342324,1618642,1049509,1158291,889497
30315,37,14970404485.0,106640,1143,359,270,201,262,224,188,94,265,15,138,342,521,311,181,778,723,1,149,166,329,289,571,13279623040.0,1690781445.0,463719990,3433843903.0,3793293676.0,5277897764.0,1355253354.0,646395798,7555018043.0,3346884730.0,198910,200236014,2232861888.0,2045470826.0,2157604751.0,4265530386.0,82834,23806,19737,14677,17836,15754,14830,15367,8439,2791,10751,36612,36332,11513,8641,48674,50405,19,7752,14011,15466,23981,37847
88924,110,11727599937.0,1006229,3440,962,712,849,625,593,676,591,374,41,383,1060,1375,1342,204,2215,2191,30,245,567,1050,1288,1223,8390388722.0,3337211215.0,137230774,1316478407.0,2008748197.0,2965710712.0,4332338291.0,967093556,5333809058.0,6256243118.0,34982587,785550144,1877038953.0,2625973524.0,3069205974.0,3197300996.0,721477,284752,143749,140208,142278,142626,152616,155817,128935,17759,109934,153545,206026,404539,114426,487852,511562,9068,108299,198804,214005,249391,219848
12126,15,364108177.0,6126,472,128,153,50,44,149,76,70,58,0,234,48,70,207,43,240,360,20,32,108,67,296,77,355079605.0,9028572.0,0,337765319.0,3485293.0,5018892.0,14651415.0,3187258,17018468.0,346950671.0,1366324,2343124,7727686.0,4799893.0,342147415.0,5584698.0,4589,1537,1231,687,694,968,1009,784,753,0,1014,621,979,2940,572,3553,2565,430,491,1394,748,1394,1661
8084,10,532960235.0,81421,287,113,55,51,59,61,64,65,48,35,56,42,53,124,90,301,100,11,75,70,135,79,31,387025447.0,145934788.0,53704588,77724728.0,54326979.0,71178046.0,157854781.0,118171113,397633366.0,135326869.0,12572229,94600573,96268344.0,174597109.0,108662155.0,46259825.0,59023,22398,11888,11792,11679,11947,11717,12212,10186,5494,12693,9457,12042,26056,15679,58810,22611,2924,17462,15508,24988,13758,6781
8084,10,236821804.0,1107,278,122,47,31,28,149,23,38,85,0,32,111,126,131,0,183,217,0,13,12,72,222,81,176347397.0,60474407.0,0,24960352.0,65583741.0,88483608.0,57794103.0,0,111651506.0,121819915.0,0,9632351,8543476.0,33118532.0,132926436.0,49250627.0,770,337,116,152,133,251,118,136,201,0,101,302,485,219,0,503,554,0,83,34,152,438,350
68714,82,1895602857.0,103536,2646,759,387,534,499,531,698,541,220,19,517,623,1024,1029,201,1644,1758,20,222,440,548,900,1274,1488742887.0,406859970.0,8792727,264274973.0,407074037.0,579559735.0,518357843.0,117543542,1062829069.0,797208840.0,4893906,102915782,148245483.0,337508251.0,483612224.0,782862262.0,81913,21623,17754,15495,16565,14999,17100,13683,7940,249,13473,23761,31502,28800,5751,59314,42356,608,9012,10895,20304,27583,33274
82861,104,15062784604.0,1140147,3085,1020,671,521,532,642,721,628,391,37,483,1028,1255,1145,158,2048,2058,22,240,622,797,1105,1317,11421773882.0,3641010722.0,454451597,2149296602.0,3522048359.0,3543932877.0,4055689532.0,1337365637,7597502627.0,7228376955.0,122501349,1878715531,2939332062.0,3316818323.0,3240133260.0,3328379058.0,843236,296911,166860,163530,166199,167280,179367,170030,126881,62919,180435,190249,208391,331743,166410,686944,445390,25257,193666,240793,250492,232728,189397
24252,30,1053688579.0,55977,878,322,168,123,200,147,244,198,127,0,162,266,290,424,60,499,701,0,85,233,153,374,354,774832372.0,278856207.0,0,134502718.0,224325576.0,290930697.0,357393574.0,46536014,376113969.0,492820884.0,702329,93137427,175863633.0,112883228.0,236481493.0,249866740.0,38818,17159,8313,7409,7893,7132,8071,8664,8495,0,4604,10091,13559,24581,3142,24956,29908,35,6912,14558,7754,13382,12221
8084,10,62173671.0,382,144,257,0,25,78,27,15,226,31,0,12,129,233,27,0,58,342,0,0,0,17,197,186,22301126.0,39872545.0,0,1924882.0,34675365.0,18973830.0,6599594.0,0,5499661.0,56674010.0,0,0,0.0,2749831.0,45399704.0,14024136.0,218,164,0,55,81,28,54,136,28,0,28,109,163,82,0,82,300,0,0,0,27,191,164
127323,158,21529606538.0,3845316,4941,1365,886,823,994,1173,1076,853,514,40,537,1629,1931,1938,242,3206,3097,49,418,879,1358,1557,2052,15160542809.0,6369063729.0,283589852,2497960066.0,4639505967.0,5883534352.0,6849059541.0,1375956760,9876887409.0,11499173348.0,342411294,2880514871,4397565647.0,4645399261.0,4185684260.0,4924485430.0,2308188,1537128,466074,436373,475651,435586,494504,821476,715652,39674,264492,852087,1162968,1323123,202972,1429189,2413984,153954,982077,1147973,887494,364363,307323
149554,185,39578455572.0,2876891,5694,1713,1233,980,1108,1194,1193,1281,437,59,770,1734,2151,2494,203,3294,4117,37,743,891,1631,1915,2203,29794713093.0,9783742479.0,278535921,4484744293.0,8421367798.0,10997287205.0,13154035930.0,2242484425,15530420995.0,23399351242.0,173495996,3053463689,4697964050.0,8092960788.0,10392389863.0,12519949362.0,2162628,714263,453704,417987,414095,421831,455011,436057,278206,38425,365193,511029,675355,1031434,255455,1279109,1590439,29111,355082,459924,579707,700669,745060
107113,131,18495640953.0,1773671,3958,1345,760,733,937,785,765,885,454,57,470,1037,1454,2015,287,2050,3261,121,736,835,1103,1378,1141,14131418822.0,4364222131.0,757655020,2414233353.0,3177024853.0,4035837959.0,6095803399.0,2015086369,8217638613.0,10194129860.0,299071776,3819834776,3725718459.0,3938555194.0,3555894599.0,3072693665.0,1357953,415718,272131,269199,265326,266730,284567,236913,178805,95217,307655,275855,325909,529888,239147,902482,867430,39008,463823,400002,350837,303633,212614
80840,100,12516081244.0,1097525,3155,849,625,639,697,573,627,572,274,35,432,832,1100,1347,266,1703,2302,18,537,541,704,1051,1161,9457094227.0,3058987017.0,136129578,1606916613.0,2349990835.0,3134611396.0,4383867691.0,904565131,5440838271.0,7033446323.0,69062427,1612800767,1729331566.0,2453633076.0,3211269945.0,3398186815.0,841274,256251,172029,162818,165126,164534,176767,151166,105085,17723,163572,181877,234037,386946,113370,532251,564163,15457,229419,194241,196889,232505,227905
28294,34,3581000354.0,403760,1008,393,191,204,178,170,272,227,165,47,131,212,307,542,173,588,812,10,129,226,366,403,270,2446730095.0,1134270259.0,116557463,330101847.0,542421364.0,676538520.0,1257525890.0,657855270,1791466431.0,1747880291.0,32050227,408170805,685199214.0,884833403.0,836522686.0,692570387.0,281865,121895,55026,53994,55565,55655,61625,64340,57555,15464,38637,53872,67013,144757,84017,225018,178682,7422,67055,88635,91611,85739,63239
70735,86,13263345434.0,1239022,2824,676,610,416,643,645,521,423,259,61,406,788,1094,990,168,1689,1816,66,333,591,623,812,1086,9515386265.0,3747959169.0,755731734,1688464102.0,1925734016.0,2458292893.0,4489270998.0,1945851691,7682030650.0,5091643950.0,169008925,1771871655,2468047381.0,3107993640.0,3091286866.0,2165466133.0,894263,344759,178826,170591,180943,174519,189384,184558,160201,92437,175461,169780,202776,378681,219887,780854,446033,35133,238040,260944,275111,261981,155670
8084,10,380003372.0,35095,359,42,67,71,72,73,78,42,0,0,73,130,125,72,0,186,215,0,21,74,118,67,120,340754004.0,39249368.0,0,69386102.0,122224165.0,119908764.0,68484341.0,0,170863046.0,196448025.0,527019,18556672,68822866.0,107949992.0,60672051.0,110782470.0,31686,3409,6441,5891,5676,6711,6967,3409,0,0,7006,10550,10895,6644,0,15809,18884,159,2339,8514,10061,5793,7821
131365,160,58146364856.0,3018032,4784,1721,802,1027,970,1010,986,1049,671,125,540,1350,1874,2381,242,2827,3680,110,844,1385,1398,1347,1434,40551925478.0,17594439378.0,655374298,5880709837.0,14392421329.0,17831454790.0,16358477897.0,3027926705,24597385427.0,33051939436.0,566404305,6932971388,14279730535.0,9968179295.0,13518969846.0,12383069494.0,2244203,773829,449651,428337,417359,464378,484478,469801,304028,148987,398509,621832,675182,831824,341698,1604294,1408713,70312,486148,843022,563470,625059,425000
129344,157,16796420288.0,887235,4499,1910,751,774,937,994,1046,1254,658,127,600,1345,1737,2257,349,3183,3222,13,581,869,1094,1909,1941,12212267008.0,4584153280.0,254067453,1560907575.0,2991337740.0,5029936837.0,5941464888.0,1018705795,9302432010.0,7251602301.0,43489699,1446801041,2316819689.0,3632590631.0,5409414750.0,3704918500.0,637789,249446,126755,123094,125662,124469,137809,147870,101576,33131,106313,153574,189214,296232,108771,488468,396053,7568,138022,191428,164710,216327,166466
38399,46,20326354983.0,111362,1432,468,305,311,168,416,234,264,207,30,109,618,724,328,89,1138,762,2,199,369,608,494,229,15431192395.0,4895162588.0,42637227,1286342560.0,8036823674.0,8112982181.0,2719901730.0,127667611,10818473124.0,6643829168.0,2899923,1067150799,2239820598.0,7110100728.0,5130033090.0,1912297154.0,77350,34012,16014,15348,14784,16448,14756,16942,17070,6841,15860,22039,23289,27275,16058,66234,44163,995,26149,36445,22440,14064,10307
16168,20,193546741.0,23476,411,390,73,90,81,72,96,151,239,0,118,262,227,187,7,451,349,2,71,104,113,245,267,105647044.0,87899697.0,0,32523154.0,56524251.0,53227447.0,48053896.0,3217993,115752199.0,77175036.0,395796,23274452,27148391.0,32269227.0,59772714.0,50066655.0,12830,10646,2462,2890,2560,2182,2736,5120,5526,0,4717,5872,7073,5471,343,14957,8484,103,4395,3686,4259,6891,4108
40420,50,27232098875.0,281143,1382,619,287,329,240,319,208,371,248,52,153,454,725,502,119,913,1091,3,158,305,404,649,486,16853294711.0,10378804164.0,207699535,1082107638.0,6463962351.0,11824975472.0,7228521668.0,424832211,11932348543.0,13833182700.0,21744757,1819892593,4168779349.0,4476107345.0,8473090292.0,6805916903.0,195908,85235,37931,39102,37781,38501,42593,45351,39884,25725,38591,39768,53176,72073,51810,187519,91707,1523,64590,55865,56500,65442,35305
113176,140,29515588014.0,1852504,4226,1379,814,900,894,816,820,973,408,30,621,1494,1840,1510,116,2100,3506,16,325,603,1058,1654,1954,21824793338.0,7690794676.0,272442739,3428526544.0,7264220815.0,8888373690.0,8731312153.0,930712073,12369032608.0,16968019674.0,78338598,1595103462,3498436181.0,5086613302.0,9384040295.0,9694520439.0,1369810,482694,273045,263848,272130,270981,289806,297600,185094,42681,231609,378922,497468,590501,111323,898646,950106,21735,170606,279351,329866,538361,508840
34357,44,1646421805.0,69385,1459,242,405,214,265,311,265,214,28,320,245,283,413,397,42,880,821,0,11,73,198,791,627,1297283238.0,349138567.0,63755918,94713788.0,172265013.0,423222580.0,754092698.0,138371808,689549475.0,909872433.0,185793,14665760,137653079.0,363875863.0,573213265.0,509828148.0,52987,16398,12766,11642,9522,8765,10292,12350,4048,169,2559,5889,17891,35234,7643,28566,39005,28,1292,7863,19792,21192,17402
82861,104,14567052886.0,847200,3238,867,677,643,710,605,603,547,322,1,211,972,1263,1502,156,1676,2426,8,344,334,669,1375,1370,11011277200.0,3555775686.0,4045810,1233268113.0,2965504208.0,4461814215.0,4932123497.0,970297043,6140624836.0,8363712494.0,32043611,887184310,1279761580.0,2645922322.0,4591796420.0,5067629087.0,641685,205515,132498,126968,123058,124847,134314,123485,82030,358,88139,147150,204448,306415,100690,371694,474276,4903,95531,119318,136142,255191,234878
