연번,구획라벨,소속동,소속구간,용도구분,공유종류,경도,위도
1942, 14-16-113,가양1동, 14-16,전용,공유가능,126.8440125,37.56666001
1943, 14-18-01,가양1동, 14-18,일반,공유가능,126.8380472,37.57062987
1944, 14-18-02,가양1동, 14-18,일반,공유가능,126.8381293,37.57063224
1945, 14-18-03,가양1동, 14-18,일반,공유가능,126.8382199,37.57063461
1946, 14-18-04,가양1동, 14-18,일반,공유가능,126.8382906,37.57063696
1947, 14-18-05,가양1동, 14-18,일반,공유가능,126.8383613,37.57064157
1948, 14-18-06,가양1동, 14-18,일반,공유가능,126.8384179,37.57064164
1949, 14-18-08,가양1동, 14-18,일반,공유가능,126.8385736,37.57065312
1950, 14-18-09,가양1동, 14-18,일반,공유가능,126.8386358,37.57065546
1951, 14-18-10,가양1동, 14-18,일반,공유가능,126.8387065,37.57065781
1952, 14-19-04,가양1동, 14-19,일반,공유가능,126.8397831,37.57101045
1953, 14-22-05,가양1동, 14-22,일반,공유가능,126.839897,37.57242312
1954, 14-22-06,가양1동, 14-22,일반,공유가능,126.8399309,37.5724547
1955, 14-23-01,가양1동, 14-23,일반,공유가능,126.8395102,37.5719766
1956, 14-23-02,가양1동, 14-23,일반,공유가능,126.8394763,37.57194728
1957, 14-23-03,가양1동, 14-23,일반,공유가능,126.8394453,37.57192921
1958, 14-23-04,가양1동, 14-23,일반,공유가능,126.8394085,37.57190664
1959, 14-23-06,가양1동, 14-23,일반,공유가능,126.8392644,37.57180959
1960, 14-23-07,가양1동, 14-23,일반,공유가능,126.839222,37.57178475
1961, 14-23-08,가양1동, 14-23,일반,공유가능,126.8391853,37.57175767
1962, 14-25-08,가양1동, 14-25,일반,공유불가능,126.8381906,37.57253405
1963, 14-25-09,가양1동, 14-25,일반,공유불가능,126.8381357,37.57253379
1964, 14-25-10,가양1동, 14-25,일반,공유불가능,126.8380831,37.57252939
1965, 14-25-11,가양1동, 14-25,일반,공유불가능,126.8380315,37.57252247
1966, 14-25-12,가양1동, 14-25,일반,공유불가능,126.8379781,37.57251654
1967, 14-25-13,가양1동, 14-25,일반,공유불가능,126.8379244,37.57250989
1968, 14-25-14,가양1동, 14-25,일반,공유불가능,126.8378677,37.57250369
1969, 14-25-15,가양1동, 14-25,일반,공유불가능,126.8378196,37.57249462
1970, 14-25-16,가양1동, 14-25,일반,공유불가능,126.8377659,37.57249229
1971, 14-25-17,가양1동, 14-25,일반,공유불가능,126.8377178,37.57248547
1972, 14-25-18,가양1동, 14-25,일반,공유불가능,126.8376669,37.57247414
1973, 14-25-19,가양1동, 14-25,일반,공유불가능,126.8376103,37.57246955
1974, 14-25-20,가양1동, 14-25,일반,공유불가능,126.8375537,37.57246497
1975, 14-25-21,가양1동, 14-25,일반,공유불가능,126.8374999,37.57245589
1976, 14-25-22,가양1동, 14-25,일반,공유불가능,126.837449,37.57245131
1977, 14-25-23,가양1동, 14-25,일반,공유불가능,126.8374009,37.57244224
1978, 15-04-01,가양2동, 15-04,일반,공유불가능,126.8532398,37.56257682
1979, 15-04-02,가양2동, 15-04,일반,공유불가능,126.8532088,37.56253173
1980, 15-04-03,가양2동, 15-04,일반,공유불가능,126.8531749,37.56248213
1981, 15-04-05,가양2동, 15-04,일반,공유불가능,126.853516,37.56273452
1982, 15-04-06,가양2동, 15-04,일반,공유불가능,126.8535591,37.56277855
1983, 15-04-07,가양2동, 15-04,일반,공유불가능,126.8535859,37.5628012
1984, 15-04-09,가양2동, 15-04,일반,공유불가능,126.8536467,37.56286489
1985, 15-04-10,가양2동, 15-04,일반,공유불가능,126.8536841,37.56289927
1986, 15-04-14,가양2동, 15-04,일반,공유불가능,126.8535263,37.5628478
1987, 15-04-15,가양2동, 15-04,일반,공유불가능,126.8534941,37.56280983
1988, 15-04-16,가양2동, 15-04,일반,공유불가능,126.8534687,37.56278447
1989, 15-11-03,가양2동, 15-11,일반,공유불가능,126.8567268,37.56499182
1990, 15-11-04,가양2동, 15-11,일반,공유불가능,126.8567176,37.56504047
1991, 15-11-05,가양2동, 15-11,일반,공유불가능,126.8567085,37.56509002
1992, 15-11-06,가양2동, 15-11,일반,공유불가능,126.856697,37.56513866
1993, 15-11-07,가양2동, 15-11,일반,공유불가능,126.8566856,37.56518731
1994, 15-11-08,가양2동, 15-11,일반,공유불가능,126.8566742,37.56523595
1995, 15-11-09,가양2동, 15-11,일반,공유불가능,126.8566628,37.5652846
1996, 15-11-10,가양2동, 15-11,일반,공유불가능,126.8566537,37.56533415
1997, 15-11-11,가양2동, 15-11,일반,공유불가능,126.8566422,37.56538279
1998, 15-11-12,가양2동, 15-11,일반,공유불가능,126.8566297,37.56543053
1999, 15-11-13,가양2동, 15-11,일반,공유불가능,126.856616,37.56547827
2000, 15-11-17,가양2동, 15-11,일반,공유불가능,126.8565613,37.56567194
2001, 15-11-18,가양2동, 15-11,일반,공유불가능,126.8565465,37.56571968
2002, 15-11-19,가양2동, 15-11,일반,공유불가능,126.8565317,37.56576832
2003, 15-11-20,가양2동, 15-11,일반,공유불가능,126.8565169,37.56581696
2004, 15-11-21,가양2동, 15-11,일반,공유불가능,126.8565021,37.5658647
2005, 15-11-22,가양2동, 15-11,일반,공유불가능,126.8564861,37.56591334
2006, 15-11-23,가양2동, 15-11,일반,공유불가능,126.8564679,37.56596198
2007, 15-11-24,가양2동, 15-11,일반,공유불가능,126.8564497,37.56600881
2008, 15-11-25,가양2동, 15-11,일반,공유불가능,126.8562715,37.56625549
2009, 15-11-26,가양2동, 15-11,일반,공유불가능,126.8562261,37.56629057
2010, 15-11-27,가양2동, 15-11,일반,공유불가능,126.8561763,37.56632205
2011, 15-11-28,가양2동, 15-11,일반,공유불가능,126.8561253,37.56635082
2012, 15-11-29,가양2동, 15-11,일반,공유불가능,126.8560754,37.5663805
2013, 15-11-30,가양2동, 15-11,일반,공유불가능,126.8560244,37.56640927
2014, 15-12-02,가양2동, 15-12,일반,공유불가능,126.8558091,37.56653335
2015, 15-12-03,가양2동, 15-12,일반,공유불가능,126.8557581,37.56656212
2016, 15-12-04,가양2동, 15-12,일반,공유불가능,126.8557082,37.5665918
2017, 15-12-05,가양2동, 15-12,일반,공유불가능,126.8556583,37.56662057
2018, 15-12-06,가양2동, 15-12,일반,공유가능,126.8556085,37.56665024
2019, 15-12-07,가양2동, 15-12,일반,공유불가능,126.8555575,37.56667991
2020, 15-12-08,가양2동, 15-12,일반,공유불가능,126.8555076,37.56670869
2021, 15-12-09,가양2동, 15-12,일반,공유불가능,126.8554577,37.56673836
2022, 15-12-10,가양2동, 15-12,일반,공유불가능,126.8554067,37.56676713
2023, 15-12-14,가양2동, 15-12,일반,공유불가능,126.8552061,37.56688402
2024, 15-12-15,가양2동, 15-12,일반,공유불가능,126.8551551,37.5669137
2025, 15-12-16,가양2동, 15-12,일반,공유불가능,126.8551053,37.56694247
2026, 15-12-17,가양2동, 15-12,일반,공유불가능,126.8550554,37.56697214
2027, 15-12-18,가양2동, 15-12,일반,공유불가능,126.8550044,37.56700091
2028, 15-12-19,가양2동, 15-12,일반,공유불가능,126.8549545,37.56703059
2029, 15-12-20,가양2동, 15-12,일반,공유불가능,126.8549047,37.56706026
2030, 15-12-21,가양2동, 15-12,일반,공유불가능,126.8548537,37.56708903
2031, 15-12-24,가양2동, 15-12,일반,공유불가능,126.8545873,37.56724459
2032, 15-12-25,가양2동, 15-12,일반,공유불가능,126.8545375,37.56727426
2033, 15-12-26,가양2동, 15-12,일반,공유불가능,126.8544876,37.56730393
2034, 15-12-27,가양2동, 15-12,일반,공유불가능,126.8544377,37.56733361
2035, 15-12-28,가양2동, 15-12,일반,공유불가능,126.8543879,37.56736328
2036, 15-13-01,가양2동, 15-13,일반,공유불가능,126.8541315,37.56749973
2037, 15-13-02,가양2동, 15-13,일반,공유불가능,126.8540816,37.56752941
2038, 15-13-03,가양2동, 15-13,일반,공유불가능,126.8540306,37.56755908
2039, 15-13-04,가양2동, 15-13,일반,공유불가능,126.8539808,37.56758785
2040, 15-13-05,가양2동, 15-13,일반,공유불가능,126.8539309,37.56761752
2041, 15-13-06,가양2동, 15-13,일반,공유불가능,126.853881,37.5676472
2042, 15-13-07,가양2동, 15-13,일반,공유불가능,126.8538312,37.56767687
2043, 15-13-09,가양2동, 15-13,일반,공유불가능,126.8536328,37.56779106
2044, 15-13-10,가양2동, 15-13,일반,공유불가능,126.853583,37.56782073
2045, 15-13-11,가양2동, 15-13,일반,공유불가능,126.853532,37.5678495
2046, 15-13-12,가양2동, 15-13,일반,공유불가능,126.8534821,37.56787917
2047, 15-13-13,가양2동, 15-13,일반,공유불가능,126.8534322,37.56790885
2048, 15-13-14,가양2동, 15-13,일반,공유불가능,126.8533824,37.56793762
2049, 15-13-15,가양2동, 15-13,일반,공유불가능,126.8533313,37.56796729
2050, 15-13-16,가양2동, 15-13,일반,공유불가능,126.8532815,37.56799696
2051, 15-13-17,가양2동, 15-13,일반,공유불가능,126.8532316,37.56802573
2052, 15-13-18,가양2동, 15-13,일반,공유불가능,126.8531817,37.56805541
2053, 15-13-20,가양2동, 15-13,일반,공유불가능,126.8529505,37.56818757
2054, 15-13-21,가양2동, 15-13,일반,공유불가능,126.8528995,37.56821634
2055, 15-13-22,가양2동, 15-13,일반,공유불가능,126.8528497,37.56824602
2056, 15-13-23,가양2동, 15-13,일반,공유불가능,126.8527998,37.56827569
2057, 15-13-24,가양2동, 15-13,일반,공유불가능,126.8527499,37.56830446
2058, 15-13-25,가양2동, 15-13,일반,공유불가능,126.8526989,37.56833413
2059, 15-13-29,가양2동, 15-13,일반,공유불가능,126.8524869,37.56847443
2060, 15-13-30,가양2동, 15-13,일반,공유불가능,126.8524371,37.56850411
2061, 15-13-31,가양2동, 15-13,일반,공유불가능,126.8523872,37.56853288
2062, 15-13-32,가양2동, 15-13,일반,공유불가능,126.8523362,37.56856255
2063, 15-13-33,가양2동, 15-13,일반,공유불가능,126.8522863,37.56859222
2064, 15-13-34,가양2동, 15-13,일반,공유불가능,126.8521186,37.56867671
2065, 15-13-35,가양2동, 15-13,일반,공유불가능,126.8520687,37.56870638
2066, 15-13-36,가양2동, 15-13,일반,공유불가능,126.8520189,37.56873605
2067, 15-13-37,가양2동, 15-13,일반,공유불가능,126.8519679,37.56876482
2068, 15-14-01,가양2동, 15-14,일반,공유불가능,126.8516653,37.56894285
2069, 15-14-02,가양2동, 15-14,일반,공유불가능,126.8512448,37.56918921
2070, 15-14-03,가양2동, 15-14,일반,공유불가능,126.8511949,37.56921888
2071, 15-14-08,가양2동, 15-14,일반,공유불가능,126.8509433,37.56936544
2072, 15-14-09,가양2동, 15-14,일반,공유불가능,126.8508934,37.56939511
2073, 15-14-10,가양2동, 15-14,일반,공유불가능,126.8508435,37.56942478
2074, 15-14-14,가양2동, 15-14,일반,공유불가능,126.8506429,37.56954167
2075, 15-14-15,가양2동, 15-14,일반,공유불가능,126.850593,37.56957134
2076, 15-14-16,가양2동, 15-14,일반,공유불가능,126.8505432,37.56960101
2077, 15-14-17,가양2동, 15-14,일반,공유불가능,126.8504922,37.56962978
2078, 15-14-18,가양2동, 15-14,일반,공유불가능,126.8504423,37.56965945
2079, 15-14-19,가양2동, 15-14,일반,공유불가능,126.8503924,37.56968912
2080, 15-14-20,가양2동, 15-14,일반,공유불가능,126.8503425,37.56971879
2081, 15-14-21,가양2동, 15-14,일반,공유불가능,126.8502915,37.56974756
2082, 15-14-22,가양2동, 15-14,일반,공유불가능,126.8502417,37.56977723
2083, 15-14-23,가양2동, 15-14,일반,공유불가능,126.8500637,37.56988153
2084, 15-14-24,가양2동, 15-14,일반,공유불가능,126.8500138,37.5699112
2085, 15-14-25,가양2동, 15-14,일반,공유불가능,126.849964,37.56993997
2086, 15-14-26,가양2동, 15-14,일반,공유불가능,126.8499141,37.56996964
2087, 15-14-27,가양2동, 15-14,일반,공유불가능,126.8498642,37.56999931
2088, 15-14-28,가양2동, 15-14,일반,공유불가능,126.8498132,37.57002898
2089, 15-14-29,가양2동, 15-14,일반,공유불가능,126.8497634,37.57005775
2090, 15-14-33,가양2동, 15-14,일반,공유불가능,126.8495627,37.57017554
2091, 15-14-34,가양2동, 15-14,일반,공유불가능,126.8495129,37.57020431
2092, 15-14-35,가양2동, 15-14,일반,공유불가능,126.849463,37.57023398
2093, 15-14-36,가양2동, 15-14,일반,공유불가능,126.849412,37.57026365
2094, 15-14-37,가양2동, 15-14,일반,공유불가능,126.8493621,37.57029332
2095, 15-14-38,가양2동, 15-14,일반,공유불가능,126.8493122,37.57032209
2096, 15-14-39,가양2동, 15-14,일반,공유불가능,126.8492624,37.57035176
2097, 15-14-30,가양2동, 15-14,일반,공유가능, 값 없음, 값 없음
2098, 15-15-1,가양2동, 15-15,일반,공유가능,126.8483135,37.57092507
2099, 16-02-01,가양3동, 16-02,일반,공유가능,126.8596982,37.56078357
2100, 16-02-06,가양3동, 16-02,일반,공유가능,126.8601536,37.56058498
2101, 16-02-07,가양3동, 16-02,일반,공유가능,126.8602103,37.56056432
2102, 16-02-12,가양3동, 16-02,일반,공유가능,126.8608931,37.56099316
2103, 17-02-08,발산1동, 17-02,일반,공유불가능,126.8355476,37.55310804
2104, 17-02-10,발산1동, 17-02,일반,공유불가능,126.8354205,37.55311485
2105, 17-02-13,발산1동, 17-02,일반,공유불가능,126.8353014,37.55312594
2106, 17-02-14,발산1동, 17-02,일반,공유불가능,126.8352029,37.5531479
2107, 17-02-17,발산1동, 17-02,일반,공유불가능,126.8349714,37.5531981
2108, 17-02-18,발산1동, 17-02,일반,공유불가능,126.8349146,37.55317593
2109, 17-02-19,발산1동, 17-02,일반,공유불가능,126.834847,37.55315824
2110, 17-02-23,발산1동, 17-02,일반,공유불가능,126.8346512,37.55318092
2111, 17-02-25,발산1동, 17-02,일반,공유불가능,126.8350334,37.55319454
2112, 17-03-104,발산1동, 17-03,전용,공유가능,126.8336701,37.5535552
2113, 17-04-02,발산1동, 17-04,일반,공유가능,126.8328756,37.5534065
2114, 17-04-03,발산1동, 17-04,일반,공유가능,126.8329979,37.5533964
2115, 17-04-07,발산1동, 17-04,일반,공유불가능,126.8336325,37.5533323
2116, 17-04-105,발산1동, 17-04,전용,공유가능,126.8334455,37.5533511
2117, 17-04-106,발산1동, 17-04,전용,공유가능,126.8330938,37.55338467
2118, 17-06-03,발산1동, 17-06,일반,공유가능,126.8321534,37.55387213
2119, 17-06-04,발산1동, 17-06,일반,공유가능,126.8319977,37.55389218
2120, 17-06-101,발산1동, 17-06,전용,공유가능,126.83206,37.55388777
2121, 17-07-01,발산1동, 17-07,일반,공유가능,126.8320938,37.5534697
2122, 17-07-02,발산1동, 17-07,일반,공유가능,126.8320712,37.5534722
2123, 17-07-05,발산1동, 17-07,일반,공유가능,126.8318479,37.5534935
2124, 17-07-06,발산1동, 17-07,일반,공유가능,126.8317913,37.5535022
2125, 17-07-07,발산1동, 17-07,일반,공유가능,126.8317312,37.5535064
2126, 17-07-08,발산1동, 17-07,일반,공유가능,126.8316802,37.5535124
2127, 17-09-04,발산1동, 17-09,일반,공유가능,126.8356003,37.55196397
2128, 17-09-05,발산1동, 17-09,일반,공유가능,126.8356002,37.55200903
2129, 17-11-02,발산1동, 17-11,일반,공유가능,126.834268,37.55206637
2130, 17-11-107,발산1동, 17-11,전용,공유가능,126.8342922,37.55235319
2131, 17-12-02,발산1동, 17-12,일반,공유가능,126.8344128,37.55183231
2132, 17-12-03,발산1동, 17-12,일반,공유가능,126.834492,37.55182116
2133, 17-13-05,발산1동, 17-13,일반,공유가능,126.8332403,37.55237351
2134, 17-13-06,발산1동, 17-13,일반,공유가능,126.8331413,37.55238463
2135, 17-15-02,발산1동, 17-15,일반,공유가능,126.833034,37.55227636
2136, 17-15-03,발산1동, 17-15,일반,공유가능,126.8330511,37.55223359
2137, 17-15-04,발산1동, 17-15,일반,공유가능,126.8330681,37.55219082
2138, 17-15-06,발산1동, 17-15,일반,공유가능,126.8331023,37.55207599
2139, 17-15-101,발산1동, 17-15,전용,공유가능,126.8330739,37.55215028
2140, 17-15-102,발산1동, 17-15,전용,공유가능,126.8330909,37.55211426
2141, 17-16-05,발산1동, 17-16,일반,공유가능,126.8321451,37.55237263
2142, 17-16-06,발산1동, 17-16,일반,공유가능,126.8321656,37.55233121
2143, 17-16-07,발산1동, 17-16,일반,공유가능,126.832186,37.55228889
2144, 17-16-08,발산1동, 17-16,일반,공유가능,126.8322065,37.55224747
2145, 17-16-09,발산1동, 17-16,일반,공유가능,126.832227,37.55220514
2146, 17-20-04,발산1동, 17-20,일반,공유불가능,126.8299049,37.5530228
2147, 17-20-12,발산1동, 17-20,일반,공유가능,126.8298795,37.5527
2148, 17-20-13,발산1동, 17-20,일반,공유가능,126.8299024,37.5526668
2149, 17-20-14,발산1동, 17-20,일반,공유가능,126.8299163,37.5526326
2150, 17-20-101,발산1동, 17-20,전용,공유가능,126.8298299,37.5528016
2151, 17-20-102,발산1동, 17-20,전용,공유가능,126.8298217,37.5528331
2152, 17-22-04,발산1동, 17-22,일반,공유가능,126.8305212,37.55126553
2153, 17-24-01,발산1동, 17-24,일반,공유가능,126.8329104,37.55189777
2154, 17-24-02,발산1동, 17-24,일반,공유가능,126.8328651,37.55188194
2155, 17-24-03,발산1동, 17-24,일반,공유가능,126.8328142,37.5518661
2156, 17-25-04,발산1동, 17-25,일반,공유가능,126.832282,37.55076268
2157, 17-26-11,발산1동, 17-26,일반,공유불가능,126.832413,37.55010729
2158, 17-26-12,발산1동, 17-26,일반,공유불가능,126.8323902,37.55015412
2159, 17-26-13,발산1동, 17-26,일반,공유불가능,126.8323664,37.55020004
2160, 17-26-14,발산1동, 17-26,일반,공유가능,126.8323398,37.55023237
2161, 17-27-07,발산1동, 17-27,일반,공유가능,126.8329962,37.55066008
2162, 17-28-01,발산1동, 17-28,일반,공유가능,126.8328026,37.55137616
2163, 17-28-02,발산1동, 17-28,일반,공유불가능,126.8328591,37.55139652
2164, 17-29-105,발산1동, 17-29,전용,공유가능,126.8340175,37.55068577
2165, 17-29-106,발산1동, 17-29,전용,공유가능,126.8340957,37.55116436
2166, 17-29-107,발산1동, 17-29,전용,공유가능,126.8341024,37.55120853
2167, 17-30-03,발산1동, 17-30,일반,공유가능,126.8347886,37.5510937
2168, 17-30-04,발산1동, 17-30,일반,공유가능,126.8347774,37.55104953
2169, 17-30-05,발산1동, 17-30,일반,공유가능,126.8347505,37.55095398
2170, 17-31-01,발산1동, 17-31,일반,공유가능,126.8355254,37.55149599
2171, 17-31-02,발산1동, 17-31,일반,공유가능,126.8355196,37.55154779
2172, 17-31-03,발산1동, 17-31,일반,공유가능,126.8355167,37.55159284
2173, 17-31-109,발산1동, 17-31,전용,공유가능,126.8356557,37.55097375
2174, 17-32-01,발산1동, 17-32,일반,공유가능,126.8348934,37.55078748
2175, 17-33-04,발산1동, 17-33,일반,공유가능,126.8356793,37.55054036
2176, 17-33-05,발산1동, 17-33,일반,공유가능,126.8356806,37.5504953
