거래일자,법정동,도로명,아파트,층,전용면적,건축년도,거래금액
2019-11-13,신공덕동,백범로,펜트라우스,3,84.95,2011,114000
2019-11-14,신공덕동,백범로,펜트라우스,8,103.04,2011,131000
2019-11-15,신공덕동,백범로,펜트라우스,6,103.04,2011,129000
2019-11-16,신공덕동,백범로,펜트라우스,13,152.85,2011,158000
2019-11-16,신공덕동,백범로,펜트라우스,15,115.78,2011,149000
2019-11-19,신공덕동,백범로,펜트라우스,8,152.85,2011,158000
2019-11-30,신공덕동,백범로,펜트라우스,7,103.04,2011,129000
2019-11-30,신공덕동,백범로,펜트라우스,2,84.95,2011,118700
2019-11-01,도화동,새창로8길,현대홈타운,18,84.95,2000,95000
2019-11-03,도화동,도화길,삼성,15,136.65,1997,149500
2019-11-05,도화동,도화길,삼성,8,72.185,1997,98000
2019-11-07,도화동,삼개로,우성,1,128.315,1991,99800
2019-11-07,도화동,도화길,삼성,9,72.185,1997,94500
2019-11-08,도화동,삼개로,우성,7,128.315,1991,110000
2019-11-08,도화동,도화2안길,현대아트빌라,3,118.5,1993,84000
2019-11-09,도화동,새창로8길,현대홈타운,3,113.25,2000,95700
2019-11-11,도화동,새창로8길,현대홈타운,16,84.95,2000,96250
2019-11-15,도화동,도화길,삼성,1,84.985,1997,102500
2019-11-16,도화동,삼개로,우성,13,79.97,1991,88000
2019-11-16,도화동,마포대로,마포아크로타워,13,84.99,2007,87000
2019-11-16,도화동,삼개로,우성,1,79.97,1991,81500
2019-11-16,도화동,새창로8길,현대홈타운,4,84.95,2000,98000
2019-11-17,도화동,도화길,삼성,9,72.185,1997,94500
2019-11-18,도화동,삼개로,우성,10,54.72,1991,80000
2019-11-21,도화동,삼개로,우성,3,141.515,1991,122500
2019-11-22,도화동,새창로8길,현대홈타운,9,84.95,2000,90000
2019-11-22,도화동,삼개로,우성,15,141.515,1991,118000
2019-11-25,도화동,마포대로,마포아크로타워,16,84.99,2007,92000
2019-11-26,도화동,삼개로,우성,10,128.315,1991,115000
2019-11-27,도화동,새창로8길,현대홈타운,5,84.95,2000,92500
2019-11-28,도화동,새창로8길,현대홈타운,5,84.95,2000,95000
2019-11-28,도화동,삼개로,우성,14,128.315,1991,120000
2019-11-30,도화동,마포대로,마포아크로타워,16,84.99,2007,93500
2019-11-30,도화동,삼개로,우성,5,68.94,1991,88000
2019-11-11,대흥동,신촌로,서희스타힐스,17,12.85,2014,19500
2019-11-23,대흥동,백범로,동양엔파트,5,84.91,2007,101000
2019-11-23,대흥동,신촌로,서희스타힐스,9,12.85,2014,19500
2019-11-26,대흥동,신촌로,서희스타힐스,11,12.85,2014,19500
2019-11-02,염리동,백범로25길,염리삼성래미안,9,84.96,2001,104500
2019-11-18,염리동,독막로42길,마포자이,9,84.692,2003,142000
2019-11-20,염리동,독막로42길,마포자이,11,84.692,2003,150000
2019-11-23,염리동,백범로25길,염리삼성래미안,2,84.96,2001,91000
2019-11-25,염리동,숭문길,마포자이3차,2,84.98,2018,129500
2019-11-27,염리동,독막로42길,마포자이,17,135.376,2003,175000
2019-11-28,염리동,백범로25길,염리삼성래미안,10,84.69,2001,99500
2019-11-29,염리동,백범로25길,염리삼성래미안,6,84.96,2001,109500
2019-11-29,염리동,백범로25길,염리삼성래미안,14,59.76,2001,85000
2019-11-30,염리동,독막로,중앙하이츠,8,60,1998,76000
2019-11-02,노고산동,신촌로,신촌포스빌,8,32.34,2004,31000
2019-11-15,노고산동,신촌로,신촌포스빌,6,32.34,2004,31900
2019-11-02,신수동,신수로,마포경남아너스빌,2,84.95,2007,84000
2019-11-10,신수동,창전로2길,경남아너스빌,11,84.97,2005,82500
2019-11-12,신수동,신수로,마포경남아너스빌,8,84.95,2007,88000
2019-11-20,신수동,백범로,하나테크노빌,8,31.83,2002,26000
2019-11-23,신수동,창전로2길,경남아너스빌,3,84.97,2005,82500
2019-11-13,현석동,신수로,강변힐스테이트,7,59.78,2004,79500
2019-11-13,현석동,신수로,강변힐스테이트,6,59.54,2004,79500
2019-11-15,현석동,신수로,강변힐스테이트,4,59.54,2004,78200
2019-11-16,현석동,신수로,강변힐스테이트,4,114.99,2004,113000
2019-11-17,현석동,신수로,강변힐스테이트,8,84.85,2004,108000
2019-11-18,현석동,신수로,강변힐스테이트,12,59.78,2004,83800
2019-11-28,현석동,신수로,강변힐스테이트,12,59.54,2004,80000
2019-11-30,현석동,신수로,강변힐스테이트,19,59.54,2004,89900
2019-11-09,창전동,서강로,창전동현대홈타운,16,59.651,2005,84500
2019-11-11,창전동,창전로,창전 쌍용스윗닷홈,13,84.983,2005,93500
2019-11-16,창전동,창전로,창전 쌍용스윗닷홈,14,84.983,2005,94500
2019-11-05,상수동,독막로18길,두산위브,13,84.79,2004,102500
2019-11-30,하중동,토정로,한강밤섬자이,13,84.99,2010,133200
2019-11-05,서교동,홍익로,서교푸르지오,2,92.448,2004,86400
2019-11-14,서교동,양화로,메세나폴리스,15,142.034,2012,162500
2019-11-18,서교동,양화로,메세나폴리스,17,122.867,2012,150000
2019-11-18,서교동,양화로,메세나폴리스,26,142.034,2012,165000
2019-11-21,서교동,양화로,메세나폴리스,21,142.034,2012,173000
2019-11-25,서교동,양화로,메세나폴리스,14,142.034,2012,161000
2019-11-01,합정동,양화로,KCC엠파이어리버,19,140.88,2006,108000
2019-11-04,합정동,월드컵로1길,마포 한강 푸르지오,16,137.04,2015,193000
2019-11-05,합정동,양화로,KCC엠파이어리버,14,140.88,2006,104500
2019-11-11,합정동,포은로,합정한강아파트,6,52.17,2017,53000
2019-11-21,합정동,양화로,KCC엠파이어리버,21,156.13,2006,130000
2019-11-30,합정동,포은로,합정한강아파트,2,52.62,2017,51000
2019-11-07,망원동,월드컵로29길,스카이캐슬,3,47.35,2019,46200
2019-11-11,망원동,방울내로11길,동보프리미아,9,63.02,2004,39000
2019-11-12,망원동,월드컵로29길,스카이캐슬,3,42.37,2019,45700
2019-11-18,망원동,월드컵로29길,스카이캐슬,4,50.81,2019,46500
2019-11-20,망원동,월드컵로29길,스카이캐슬,2,47.35,2019,45500
2019-11-24,망원동,월드컵로29길,스카이캐슬,3,50.81,2019,46200
2019-11-26,망원동,월드컵로31길,우림루미아트,2,59.9488,2003,53500
2019-11-18,성산동,성산로4길,대원,7,59.69,1999,43800
2019-11-23,중동,성암로7길,현대,17,59.54,2000,55000
2019-11-24,중동,월드컵북로38가길,중동계룡아파트,10,113.94,2000,82000
2019-11-30,중동,성암로7길,현대,10,59.55,2000,56800
2019-11-01,상암동,월드컵북로,상암월드컵파크12단지,3,84.89,2010,78000
2019-11-09,상암동,상암산로1길,상암월드컵파크7단지,8,84.9,2005,85500
2019-11-09,상암동,월드컵북로,상암월드컵파크12단지,7,84.89,2010,81500
2019-11-09,상암동,상암산로1길,상암월드컵파크7단지,4,84.9,2005,86000
2019-11-11,상암동,상암산로1길,상암월드컵파크7단지,8,84.9,2005,95000
2019-11-12,상암동,월드컵북로,상암월드컵파크9단지,9,84.98,2010,76000
2019-11-16,상암동,월드컵북로,상암월드컵파크12단지,5,84.89,2010,83000
2019-11-18,상암동,상암산로1길,상암월드컵파크7단지,3,104.77,2005,100000
2019-11-20,상암동,월드컵북로,상암월드컵파크9단지,15,84.98,2010,79500
2019-11-23,상암동,상암산로1길,상암월드컵파크7단지,8,84.9,2005,89900
2019-11-23,상암동,상암산로1길,상암월드컵파크7단지,13,84.74,2005,88000
2019-11-24,상암동,상암산로1길,상암월드컵파크7단지,4,84.45,2005,90000
2019-11-27,상암동,월드컵북로,상암월드컵파크9단지,11,84.89,2010,80000
2019-12-02,아현동,마포대로19길,혜성,4,98.91,1972,67000
2019-12-04,아현동,마포대로,아현아이파크,4,84.9668,2017,130000
2019-12-05,아현동,마포대로,아현아이파크,7,59.9718,2017,106000
2019-12-08,아현동,마포대로,아현아이파크,18,111.1083,2017,156000
2019-12-11,아현동,마포대로,아현아이파크,6,111.1083,2017,160000
2019-12-14,아현동,마포대로,아현아이파크,2,59.9718,2017,112500
2019-12-19,아현동,마포대로19길,혜성,5,98.88,1972,65000
2019-12-26,아현동,굴레방로1길,애오개아이파크,7,30.01,2016,43300
2019-12-31,아현동,굴레방로1길,애오개아이파크,2,30.01,2016,44500
2019-12-02,공덕동,백범로,공덕파크자이,22,84.8852,2015,155000
2019-12-12,공덕동,백범로,공덕파크자이,8,121.4551,2015,210000
2019-12-04,신공덕동,백범로,신공덕e편한세상,2,59.62,2007,89900
2019-12-06,신공덕동,백범로,펜트라우스,6,115.08,2011,133000
2019-12-07,신공덕동,백범로,신공덕e편한세상,4,59.58,2007,92500
2019-12-13,신공덕동,백범로,펜트라우스,3,152.85,2011,158000
2019-12-13,신공덕동,백범로,펜트라우스,17,115.08,2011,143500
2019-12-16,신공덕동,백범로,신공덕e편한세상,11,59.85,2007,100000
2019-12-17,신공덕동,백범로,신공덕e편한세상,3,84.68,2007,108500
2019-12-31,신공덕동,백범로,펜트라우스,10,103.04,2011,140000
2019-12-02,도화동,새창로8길,현대홈타운,3,84.95,2000,96000
2019-12-02,도화동,새창로8길,현대홈타운,8,84.95,2000,96500
2019-12-03,도화동,새창로8길,현대홈타운,4,59.17,2000,79500
2019-12-06,도화동,새창로8길,현대홈타운,8,113.25,2000,104000
2019-12-06,도화동,새창로8길,현대홈타운,15,84.95,2000,99000
2019-12-07,도화동,도화길,삼성,1,136.1,1997,133000
2019-12-09,도화동,새창로8길,현대홈타운,2,84.95,2000,95000
2019-12-10,도화동,마포대로,마포아크로타워,12,84.99,2007,93000
2019-12-13,도화동,삼개로,우성,9,128.315,1991,112000
2019-12-14,도화동,새창로8길,현대홈타운,10,113.25,2000,102500
2019-12-15,도화동,새창로8길,현대홈타운,19,113.25,2000,115000
2019-12-15,도화동,삼개로,우성,9,68.94,1991,89300
2019-12-25,도화동,삼개로,우성,2,68.94,1991,85000
2019-12-28,도화동,새창로8길,현대홈타운,14,84.95,2000,93500
2019-12-29,도화동,도화길,삼성,6,136.1,1997,144500
2019-12-20,대흥동,신촌로,서희스타힐스,7,12.85,2014,19000
2019-12-21,대흥동,신촌로,서희스타힐스,4,12.85,2014,19200
2019-12-26,대흥동,신촌로,서희스타힐스,19,12.85,2014,20000
2019-12-03,염리동,백범로25길,염리삼성래미안,6,59.76,2001,85250
2019-12-07,염리동,독막로42길,마포자이,1,113.803,2003,149500
2019-12-07,염리동,독막로,중앙하이츠,1,60,1998,72000
2019-12-09,염리동,독막로42길,마포자이,4,84.692,2003,142000
2019-12-11,염리동,백범로25길,염리삼성래미안,17,84.96,2001,110000
2019-12-13,염리동,독막로42길,마포자이,25,135.376,2003,185000
2019-12-26,염리동,독막로42길,마포자이,4,84.692,2003,146700
2019-12-25,노고산동,신촌로,신촌포스빌,11,32.34,2004,32000
2019-12-26,노고산동,신촌로,신촌포스빌,11,32.34,2004,32400
2019-12-30,노고산동,신촌로,신촌포스빌,10,32.34,2004,32700
2019-12-05,신수동,토정로,현대,12,84.47,1996,82000
2019-12-10,현석동,신수로,강변힐스테이트,9,59.54,2004,83000
2019-12-14,현석동,신수로,강변힐스테이트,8,114.99,2004,120000
2019-12-17,현석동,신수로,강변힐스테이트,2,59.54,2004,77000
2019-12-21,현석동,신수로,강변힐스테이트,5,59.54,2004,81000
2019-12-27,현석동,신수로,강변힐스테이트,2,59.54,2004,76800
2019-12-28,현석동,신수로,강변힐스테이트,11,59.78,2004,86000
2019-12-04,창전동,서강로,창전동현대홈타운,4,59.651,2005,83500
2019-12-08,창전동,서강로,창전동현대홈타운,10,84.978,2005,97000
2019-12-08,창전동,서강로,창전동현대홈타운,18,84.978,2005,99000
2019-12-10,창전동,서강로,창전동현대홈타운,18,84.978,2005,100000
2019-12-11,창전동,서강로,창전동현대홈타운,5,59.651,2005,84000
2019-12-11,창전동,서강로,창전동현대홈타운,6,84.978,2005,94500
2019-12-18,창전동,서강로,창전동현대홈타운,15,84.978,2005,100000
2019-12-23,창전동,창전로,창전 쌍용스윗닷홈,10,84.788,2005,89000
2019-12-28,창전동,창전로,창전 쌍용스윗닷홈,7,84.983,2005,91500
2019-12-10,상수동,독막로18길,두산위브,23,114.533,2004,124000
2019-12-20,상수동,독막로18길,두산위브,24,84.79,2004,103500
2019-12-23,상수동,독막로18길,두산위브,14,114.533,2004,117000
2019-12-10,하중동,토정로,한강밤섬자이,5,118.28,2010,150000
2019-12-21,하중동,토정로,한강밤섬자이,16,118.28,2010,174000
2019-12-02,서교동,양화로,메세나폴리스,29,142.034,2012,160000
2019-12-04,서교동,양화로,메세나폴리스,37,148.981,2012,204000
2019-12-05,서교동,양화로,메세나폴리스,4,142.034,2012,147000
2019-12-11,서교동,양화로,메세나폴리스,32,122.867,2012,159000
2019-12-14,서교동,양화로,메세나폴리스,33,122.867,2012,162000
2019-12-30,서교동,양화로,메세나폴리스,19,142.034,2012,162000
2019-12-17,합정동,양화로3길,현대하이츠,7,54.64,2004,50000
2019-12-02,망원동,방울내로11길,강림스위트빌,11,81.71,2004,58700
2019-12-03,망원동,월드컵로29길,스카이캐슬,6,42.37,2019,48000
2019-12-06,망원동,망원로,목화,5,84.87,2003,60000
2019-12-09,망원동,망원로2길,예향,4,84.67,2001,54500
2019-12-20,망원동,월드컵로29길,스카이캐슬,7,62.92,2019,46000
2019-12-28,망원동,방울내로11길,강림스위트빌,2,81.71,2004,50000
2019-12-04,성산동,성암로1길,풍림,2,84.99,2000,52750
2019-12-25,성산동,성암로1길,풍림,5,46.8,2000,37500
2019-12-04,중동,성암로7길,현대,4,84.94,2000,70000
2019-12-29,중동,월드컵북로38가길,중동계룡아파트,8,84.6,2000,72000
2019-12-29,중동,월드컵북로38가길,중동계룡아파트,4,60,2000,61700
2019-12-03,상암동,상암산로1길,상암월드컵파크7단지,11,84.9,2005,88000
2019-12-03,상암동,월드컵북로,상암월드컵파크12단지,4,84.89,2010,85000
2019-12-05,상암동,월드컵북로,상암월드컵파크12단지,2,59.73,2010,69250
2019-12-07,상암동,월드컵북로,상암월드컵파크12단지,4,59.73,2010,70000
2019-12-07,상암동,상암산로1길,상암월드컵파크7단지,2,84.9,2005,84000
2019-12-10,상암동,상암산로1길,상암월드컵파크7단지,5,84.9,2005,88600
2019-12-11,상암동,월드컵북로,상암월드컵파크10단지,1,84.66,2010,74000
2019-12-12,상암동,상암산로1길,상암월드컵파크7단지,7,84.9,2005,90000
2019-12-15,상암동,월드컵북로,상암월드컵파크12단지,7,84.66,2010,84500
2019-12-15,상암동,월드컵북로,상암월드컵파크12단지,13,114.72,2010,97000
2019-12-20,상암동,월드컵북로,상암월드컵파크10단지,2,84.89,2010,80000
2019-12-20,상암동,상암산로1길,상암월드컵파크7단지,4,84.74,2005,93000
2019-12-20,상암동,상암산로1길,상암월드컵파크7단지,7,84.45,2005,93500
2019-12-23,상암동,월드컵북로,상암월드컵파크9단지,11,84.89,2010,85000
2019-12-25,상암동,상암산로1길,상암월드컵파크7단지,5,84.9,2005,92500
2019-12-26,상암동,월드컵북로,상암월드컵파크12단지,6,59.73,2010,67000
2019-12-26,상암동,상암산로1길,상암월드컵파크7단지,5,84.74,2005,93000
2019-12-30,상암동,월드컵북로,상암월드컵파크10단지,7,59.73,2010,70000
2019-12-31,상암동,월드컵북로,상암월드컵파크10단지,9,84.66,2010,82000
2019-12-31,상암동,월드컵북로,상암월드컵파크10단지,5,84.89,2010,81800
2019-12-31,상암동,상암산로1길,상암월드컵파크7단지,7,84.9,2005,88500
